EntidadWifi,NombreEntidad,same_as_wikidata_nombre_entidad,HORARIO,EQUIPAMIENTO,TRANSPORTE_1,Linea_1,TRANSPORTE_2,Linea_2,ACCESIBILIDAD,CONTENT-URL,VIA,same_as_wikidata_via,TIPO-NUM,NUM,CIUDAD,same_as_wikidata_ciudad,PROVINCIA,same_as_wikidata_provincia,CODIGO-POSTAL,COD-BARRIO,BARRIO,same_as_wikidata_barrio,COD-DISTRITO,DISTRITO,same_as_wikidata_distrito,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TipoEntidadWifi
72862,Centro_Sociocultural_Alfonso_XII,,"Horario del centro: de lunes a viernes, de 08:30 a  21:30h. Sábdo, domingo y festivos, de 09:30 a 20:30h. Horario de secretaría: de lunes a viernes de 9 a 14 y de 16,30 a 20:30 h.",Sala exposiciones Salón de actos / auditorio Sala de lectura y estudio 4 Aulas Gimnasio Wi-Fi público,,,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7d168540e41c010VgnVCM2000000c205a0aRCRD,CALLE_DE_MIRA_EL_RIO,https://wikidata.org/entity/Q20021470,V,4,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28048,1,EL_PARDO,https://wikidata.org/entity/Q3314337,8,FUENCARRALEL_PARDO,https://wikidata.org/entity/Q656196,434105,4485730,40.519673311658686,-3.7779055687726535,913762060,ccelpardo@madrid.es,"CentrosCulturales"
1927,Centro_Sociocultural_Blasco_Ibanez,,"De lunes a jueves, de 10 a 13 y de 16:30 a 18 horas. Viernes, de 10 a 13 horas. Julio, de lunes a viernes, de 10 a 13 horas. Agosto, festivos y fines de semana, cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",6 aulas Zona wifi Zona de vending,Bus_Madrid,1_1_9,,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb453d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_SOLDADO_JOSE_MARIA_REY,,V,44,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28019,3,SAN_ISIDRO,https://wikidata.org/entity/Q3813733,11,CARABANCHEL,https://wikidata.org/entity/Q1001991,437813,4471853,40.39496102590205,-3.7327634025142253,914280555,ccblascoibanez@madrid.es,"CentrosCulturales"
1949,Centro_Sociocultural_Bohemios,,De secretaría:    Horario de mañana: de lunes a viernes de 9 a 14 horas . Horario de tarde: de lunes a jueves de 17 a 19 horas.   Durante el mes de julio el horario será de 9 a 14 horas.   En el mes de agosto el centro permanece cerrado.   Teléfonos:    De secretaría: Teléfono 917 109 260 / 917 100 558 en el horario que ya consta.   Auxiliares de información: Teléfono 917 109 263 en horario de 9:00 a 21:00 h.,"Sala de exposiciones Salón de actos / auditorio (aforo): 158 butacas y 2 para personas con movilidad reducida (silla de ruedas) 8 aulas Zona wifi Ascensor en ambos edificios. Aseos adaptados. Cambiador de bebe en aseo de señoras, planta baja del edificio A.",Metro_de_Madrid,3,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_LOS_BOHEMIOS,,V,1,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28041,5,LOS_ANGELES,https://wikidata.org/entity/Q390462,17,VILLAVERDE,https://wikidata.org/entity/Q919536,441066,4467547,40.35639654251886,-3.6940501846610894,917109260,ccbohemios@madrid.es,"CentrosCulturales"
118935,Centro_Sociocultural_Canovas_del_Castillo,,Horario atención al público: de lunes a jueves de 10 a 14 y de 16:30 a 19 horas y los viernes de 10 a 14 horas.    Julio: de lunes a viernes de 10 a 14 horas.   Agosto: cerrado.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.,1 sala de exposiciones 1 sala de lectura y estudio 6 aulas Zona wifi,Metro_de_Madrid,3,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1087cbf06c81c010VgnVCM1000000b205a0aRCRD,CALLE_DE_JULIO_AGUIRRE,,V,10,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28026,4,ALMENDRALES,https://wikidata.org/entity/Q9604761,12,USERA,https://wikidata.org/entity/Q953368,440579,4470866,40.38627312379031,-3.700074755609488,915005489,canovascastillocs@madrid.es,"CentrosCulturales"
1967,Centro_Sociocultural_Ciudad_Lineal,,"De lunes a viernes, de 9 a 14 horas.   Verano y San Isidro, de lunes a viernes, de 9 a 13 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de lectura y estudio 7 aulas Zona wifi,,,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16f81e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_POETA_BLAS_DE_OTERO,,V,81,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28017,1,VENTAS,https://wikidata.org/entity/Q71762,15,CIUDAD_LINEAL,https://wikidata.org/entity/Q1763694,444717,4474895,40.42285715768873,-3.651680076113881,917817494,cscciudadlineal@madrid.es,"CentrosCulturales"
1941,Centro_Sociocultural_Eduardo_Chillida,,"De lunes a viernes, de 9 a 13:30 y de 17 a 18:30 horas. Julio, de lunes a viernes, de 9 a 13:30 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones 9 aulas 2 salas polivalentes  Zona wifi   2 gimnasios,Metro_de_Madrid,9,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01963d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_ARROYO_BELINCOSO,,V,9,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28030,4,MEDIA_LEGUA,https://wikidata.org/entity/Q9031035,14,MORATALAZ,https://wikidata.org/entity/Q2076109,444591,4473396,40.40934483353835,-3.653036718771371,913339141,ccechillida@madrid.es,"CentrosCulturales"
26904,Centro_Sociocultural_El_Greco,,"Horario de apertura del centro:   Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.   Horario de atención al público:   Lunes a Viernes de 9:00 a 14 horas y de 16:00 a 18:30 horas.   Horario de verano:   Julio, agosto y septiembre de 9 a 20:30 de lunes a viernes.",Sala de exposiciones. Sala de lectura y estudio . Salón de actos y auditorio con aforo máximo para 100 personas.    5 aulas. Cafetería. Zona WIFI.,Metro_de_Madrid,6_1_0,Bus__Madrid,33_36_39_65,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cae2b3e42751c010VgnVCM2000000c205a0aRCRD,CALLE_DE_EL_GRECO,,V,29,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28011,3,LUCERO,https://wikidata.org/entity/Q31162,10,LATINA,https://wikidata.org/entity/Q794954,436578,4473235,40.407316328180464,-3.747465416906973,914793261_914793150,ccgreco@madrid.es,"CentrosCulturales"
1947,Centro_Sociocultural_Jose_de_Espronceda,,"De lunes a jueves, de 9:30 a 13:30 y de 16:30 a 18 horas. Viernes, de 9:30 a 13:30 horas.  Julio, solo mañanas.   Agosto cerrado.    Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones 1 Salón de actos / auditorio (aforo 96 personas) 6 aulas Zona wifi,Metro_de_Madrid,1_2_6,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_ALMANSA_MADRID,https://wikidata.org/entity/Q54564278,V,9,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28039,1,BELLAS_VISTAS,https://wikidata.org/entity/Q11908929,6,TETUAN,https://wikidata.org/entity/Q1773540,440258,4477792,40.44864332758775,-3.704513191828797,915536160_915536480,cscjespronceda@madrid.es,"CentrosCulturales"
124354,Centro_Sociocultural_Juvenil_de_Moratalaz,,"De lunes a viernes, de 9 a 14 y de 17 a 19 horas.  Verano, lunes a viernes, de 9 a 14 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de lectura y estudio 9 aulas Zona wifi,Metro_de_Madrid,9,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf388899fc81c010VgnVCM1000000b205a0aRCRD,CALLE_DE_LA_FUENTE_CARRANTONA_MADRID,https://wikidata.org/entity/Q28936137,V,10,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28030,1,PAVONES,https://wikidata.org/entity/Q71760,14,MORATALAZ,https://wikidata.org/entity/Q2076109,445977,4472270,40.39928542551079,-3.636600379403484,915880459,ccjmoratalaz@madrid.es,"CentrosCulturales"
1965,Centro_Sociocultural_Juvenil_de_Usera,,"De lunes a viernes, de 10 a 14 y de 17 a 19 horas. Julio, de lunes a viernes, de 10 a 14 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Aulas Zona wifi,Metro_de_Madrid,6,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=876e1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_CUESTA,,V,4,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28026,5,MOSCARDO,https://wikidata.org/entity/Q11937679,12,USERA,https://wikidata.org/entity/Q953368,439956,4471270,40.38986587050054,-3.707459143903564,913920541,cjusera@madrid.es,"CentrosCulturales"
102131,Centro_Sociocultural_Latina,,Horario de verano:       El horario de apertura del Centro Sociocultural Latina es:   Mes de julio de 9 a 21 h de lunes a viernes. Desde el 1 hasta el 27 de agosto Cierre del Centro por vacaciones. Desde el 28 de agosto al 30 de septiembre de 9 a 21 h.  Horario de apertura del centro:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.  Horario de atención al público:  Lunes a Viernes de 9 a 14 horas.,1 sala de lectura. 1 sala de exposiciones. 6 aulas. ZonaWIFI.,Bus_Madrid,1_5_5,Cercanias__Renfe,5,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4ed8899fc81c010VgnVCM1000000b205a0aRCRD,CALLE_DE_RODRIGO_DE_ARANA,,V,50,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28044,7,LAS_AGUILAS,https://wikidata.org/entity/Q5971372,10,LATINA,https://wikidata.org/entity/Q794954,434982,4470177,40.3796366471018,-3.7659492448759053,915095470_915095471,juvenlatina@madrid.es,"CentrosCulturales"
1961,Centro_Sociocultural_Luis_Gonzaga,,"De lunes a jueves, de 9:30 a 14 horas y de 16:30 a 18:30 horas.   Viernes, de 9:30 a 14 horas y de 16:30 a 17:30 horas.    Verano, de lunes a viernes, de 9:30 a 14 horas.   Cerrado del 1 de agosto al 25 de agosto de 2024.    Del 26 de agosto al 31 de agosto de 2024 se abrirá en horario de verano.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",2 salas de lectura y estudio 7 aulas Zona wifi,Metro_de_Madrid,9,Bus__Madrid,29_52_1,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba8b3d232e91f010VgnVCM1000000b205a0aRCRD,CALLE_DEL_PRINCIPE_DE_VERGARA,https://wikidata.org/entity/Q5741020,V,142,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28002,3,CIUDAD_JARDIN,https://wikidata.org/entity/Q3773744,5,CHAMARTIN,https://wikidata.org/entity/Q1766348,442496,4477359,40.444902405213526,-3.6780788363404526,915886596_915885219,juvenlgonzaga@madrid.es,"CentrosCulturales"
1909,Centro_Sociocultural_Maestro_Alonso,,"De lunes a jueves, de 9:00 a 14:00 y de 15:00 a 18:00 horas (viernes de 9:00 a 15:30 horas) Verano, de lunes a viernes, de 8:00 a 15:00 horas. San Isidro, de lunes a viernes, de 8:00 a 15:00 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Salón de actos / auditorio (aforo 150 personas) Salas de ensayo 14 aulas Zona wifi Cafetería,Metro_de_Madrid,2_5,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE_DEL_MAESTRO_ALONSO_MADRID,https://wikidata.org/entity/Q29914631,V,6,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28028,3,FUENTE_DEL_BERRO,https://wikidata.org/entity/Q3814564,4,SALAMANCA,https://wikidata.org/entity/Q1773521,443605,4475629,40.4293927571053,-3.664846244443566,917268800,ccmaestroalonso@tritoma.es,"CentrosCulturales"
170066,Centro_Sociocultural_Marconi,,"El Centro Sociocultural Marconi estará abierto de lunes a viernes de 9:00 a 21:00 h ininterrumpidamente, excepto en el mes de agosto que permanecerá cerrado.  Secretaría:   De mañana de lunes a viernes de 9:30 a 13:30. De tarde de lunes a jueves de 16:45 a 19:15. Durante el mes de julio el horario será de lunes a viernes de 9:00 a 14:00 horas.",Sala de exposiciones Sala de lectura y estudio 3 aulas Zona wifi Punto de reciclaje,Cercanias_Renfe,3,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cb0085f5181c010VgnVCM1000000b205a0aRCRD,ACCESO_DE_COLONIA_MARCONI,,V,4,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28021,1,VILLAVERDE_ALTO_CH,,17,VILLAVERDE,https://wikidata.org/entity/Q919536,440472,4465148,40.3347558542528,-3.7008037217338274,917100232,ccmarconi@madrid.es,"CentrosCulturales"
1970,Centro_Sociocultural_Miguel_de_Cervantes,,"De lunes a viernes, de 10 a 14 horas.    Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones 2 salas de lectura y estudio Salón de actos / auditorio (aforo 125 personas) 3 aulas Zona wifi,,,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_ALIAGA,,V,5,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28022,7,CANILLEJAS,https://wikidata.org/entity/Q663013,20,SAN_BLASCANILLEJAS,https://wikidata.org/entity/Q2001937,448148,4476402,40.4366557020283,-3.6113517282299217,917430078,ccmcervantes@madrid.es,"CentrosCulturales"
1964,Centro_Sociocultural_Oporto,,"De lunes a jueves, mañanas, de 10 a 13 y de 16:30 a 18 horas. Viernes, de 10 a 13 horas. Verano, de lunes a viernes, de 10 a 13 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de lectura y estudio Salón de actos / auditorio (aforo 106 personas) 3 aulas Zona wifi,Metro_de_Madrid,5_6_6,Bus__Madrid,55_81_108_118_81_34_35,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD,AVENIDA_DE_OPORTO,,V,78,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28019,2,OPANEL,https://wikidata.org/entity/Q3813756,11,CARABANCHEL,https://wikidata.org/entity/Q1001991,438232,4470949,40.38684744124125,-3.727740326743959,914603801,ccoporto@madrid.es,"CentrosCulturales"
1924,Centro_Sociocultural_Rafael_de_Leon,,Horario del centro: de lunes a viernes de 9:00 a 14:00 y de 16:00 a 21:00  h  Secretaría Talleres: de lunes a jueves de 9:00 a 13:30 y de 16:00 a 19:30 h  viernes de 9:00 a 13:30 y de 16:00 a 18:00 h.    Domingo y festivos cerrado.,Salón de actos / auditorio 8 aulas Zona wifi,Metro_de_Madrid,7,Bus__Madrid,49_64_67_83_133,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e0b1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_ISLA_DE_ONS,,V,14,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28035,3,PENA_GRANDE,,8,FUENCARRALEL_PARDO,https://wikidata.org/entity/Q656196,438850,4481314,40.48025613358832,-3.7214686777952974,917310350,ccrleon@madrid.es,"CentrosCulturales"
43311,Centro_Sociocultural_Rosario_de_Acuna,,"Horarios de apertura del centro:   Lunes a Viernes de 9 a 21:30  horas. Sábados de 10 a 13:30 horas.  Salas de lectura abiertas de 9:30 a 21 horas.  Atención al público: de 9 a 14 horas y de 17 a 18:30 horas, de lunes a viernes.   Horario de verano:    De julio a septiembre de 9 a 21 horas, de lunes a viernes. Salas de lectura abiertas de 9:30 a 20 horas.",Sala de exposiciones. 2 salas de lectura y estudio. Salón de actos y auditorio con aforo máximo para 90 personas. 8 aulas. Zona WIFI.,Metro_de_Madrid,6,Bus__Madrid,119_138,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bae598d1351c010VgnVCM1000000b205a0aRCRD,CALLE_DE_MARIA_DEL_CARMEN,,V,65,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28011,2,PUERTA_DEL_ANGEL,https://wikidata.org/entity/Q31142,10,LATINA,https://wikidata.org/entity/Q794954,437830,4473132,40.40647389284976,-3.7327010920242043,914649304,ccrosarioacuna@madrid.es,"CentrosCulturales"
1950,Centro_Sociocultural_San_Cristobal_de_los_Angeles,,"El Centro Sociocultural San Cristóbal de los Ángeles estará abierto de lunes a viernes de 9:00 a 21:00 h ininterrumpidamente. En el mes de agosto permanecerá abierto solamente para la actividad de Campamento Urbano `Viva el verano&amp;acute;.  Horario de secretaría:   de mañana, de lunes a viernes de 9:00 a 13:00 h. de tarde, de lunes a jueves de 17:00 a 19:00 h.  Durante el mes de julio solamente estará atendido por auxiliares de información.",Sala de exposiciones Sala de lectura y estudio Salón de actos (aforo): 76 butacas 6 aulas Zona wifi,Metro_de_Madrid,3,Cercanias__Renfe,3,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f4a79262ef5d010VgnVCM1000000b205a0aRCRD,PLAZA_DE_PINAZO,,V,9,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28021,2,SAN_CRISTOBAL,https://wikidata.org/entity/Q390457,17,VILLAVERDE,https://wikidata.org/entity/Q919536,441274,4466022,40.34268360439146,-3.6914402549812873,917100692_917100413,ccscangeles@madrid.es,"CentrosCulturales"
1935,Centro_Sociocultural_San_Fermin,,"De lunes a viernes, de 10 a 14 y de 16 a 19 horas. Julio, de lunes a viernes, de 9 a 16 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",6 Aulas Zona wifi Se utiliza el gimnasio grande para realizar teatro infantil una vez al mes,Metro_de_Madrid,3,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b5b1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE_DE_ESTAFETA,,V,33,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28041,3,SAN_FERMIN,https://wikidata.org/entity/Q71758,12,USERA,https://wikidata.org/entity/Q953368,441247,4469238,40.371654294908154,-3.692056897625109,917920111,ccsanfermin@madrid.es,"CentrosCulturales"
117716,Centro_Sociocultural_Santa_Petronila,,"El Centro Sociocultural Santa Petronila estará abierto de 9:00 a 21:30 h ininterrumpidamente, de lunes a viernes, y los sábados de 9:30 a 13:00.  Horario de secretaría:   Horario de mañana: de lunes a viernes de 9:30 a 14:00 h. Horario de tarde: de lunes a jueves de 17:00 a 19:00 h. Durante el mes de julio el horario será de 9:00 a 14:00 horas, de lunes a viernes.   Teléfonos de atención al público:   Información General: 917 791 204 ó ccspetronila@madrid.es  Secretaría: 915 881 237 / 917 100 309",Sala de lectura y estudio Salón de actos / auditorio (aforo): 146 butacas y 3 para personas con movilidad reducida ( silla de ruedas)  Zonas de exposiciones en planta baja y segunda  16 aulas Ascensor Aseos adaptados Cambiador de bebe en planta baja Zona wifi,Metro_de_Madrid,3,Cercanias__Renfe,3_4,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03f7cbf06c81c010VgnVCM1000000b205a0aRCRD,CALLE_DE_MARIA_MARTINEZ_OVIOL,,V,12,MADRID,http://wikidata.org/entity/Q2807,MADRID_PROVINCE,http://wikidata.org/entity/Q24004405,28021,4,LOS_ROSALES,https://wikidata.org/entity/Q10319807,17,VILLAVERDE,https://wikidata.org/entity/Q919536,441276,4466932,40.350886994103284,-3.6914981254409645,917791204,ccspetronila@madrid.es,"CentrosCulturales"
